Tenant_ID,Age,Occupation,Income_Level,Credit_Score,Past_Default,Debt_to_Income_Ratio,Monthly_Rent,Lease_Term_Months,Security_Deposit,Property_Type,Property_Size_SqFt,Unemployment_Rate,GDP_Growth_Rate,Default_Risk
1159,28,Unemployed,82409,444,0,0.46,3752,12,3752,Residential,4590,3.35,2.98,1
1160,40,Unemployed,75324,650,0,0.46,4249,36,8498,Commercial,1927,8.36,3.21,1
1161,18,Full-time,86920,764,0,0.15,1243,6,2486,Residential,3741,7.45,4.01,0
1162,63,Part-time,73555,647,0,0.16,3265,24,3265,Residential,1377,6.97,4.14,0
1163,54,Full-time,138642,424,0,0.4,4438,24,8876,Residential,1698,5.23,1.55,1
1164,38,Full-time,85453,570,0,0.48,3011,24,3011,Commercial,953,3.8,2.12,1
1165,43,Unemployed,42689,656,0,0.37,1573,24,1573,Residential,1763,7.53,1.7,0
1166,63,Self-employed,84356,826,0,0.26,3717,6,7434,Residential,2643,6.3,1.22,0
1167,53,Full-time,113011,797,0,0.37,4893,24,4893,Residential,4085,4.52,3.15,0
1168,40,Part-time,28252,452,0,0.19,2692,36,2692,Residential,4686,3.3,2.0,1
1169,18,Freelancer,50844,352,0,0.5,515,24,515,Residential,4828,6.77,1.62,1
1170,57,Full-time,115687,448,0,0.27,4053,6,4053,Residential,3558,3.88,3.04,1
1171,32,Full-time,125542,802,0,0.47,606,12,606,Commercial,3356,9.51,3.54,1
1172,38,Part-time,43365,749,1,0.27,4814,12,9628,Commercial,1411,4.05,4.09,1
1173,64,Self-employed,26026,518,0,0.47,3468,24,6936,Commercial,3271,3.22,1.07,1
1174,26,Full-time,118303,576,1,0.23,4966,12,4966,Commercial,1967,4.83,3.11,1
1175,26,Full-time,48523,751,0,0.4,3545,6,7090,Residential,940,4.22,2.07,0
1176,27,Self-employed,141297,727,0,0.48,3357,24,6714,Commercial,1495,8.54,4.97,1
1177,43,Part-time,30482,382,0,0.36,4849,6,9698,Commercial,2611,5.03,1.63,1
1178,58,Full-time,132105,517,0,0.37,1928,12,3856,Commercial,4600,4.72,2.75,1
1179,52,Self-employed,68888,826,0,0.14,2508,12,2508,Residential,4229,9.96,4.88,0
1180,42,Full-time,133884,703,1,0.29,3601,24,7202,Residential,3968,4.05,1.85,1
1181,43,Freelancer,126968,589,0,0.45,4136,12,8272,Residential,4339,3.59,4.23,1
1182,28,Unemployed,70110,719,0,0.2,3971,24,7942,Commercial,4960,5.14,1.97,0
1183,55,Freelancer,110644,638,0,0.42,3531,24,7062,Residential,3338,5.84,1.3,1
1184,19,Full-time,20493,718,1,0.37,3421,36,6842,Residential,1022,8.32,1.17,1
1185,24,Part-time,76194,506,0,0.19,4945,36,9890,Residential,1205,9.69,4.79,1
1186,35,Unemployed,102001,564,0,0.21,1378,36,1378,Commercial,2259,8.35,1.85,1
1187,44,Freelancer,59767,335,0,0.27,3012,6,6024,Residential,749,8.09,2.17,1
1188,51,Self-employed,49550,672,0,0.15,810,12,1620,Commercial,4844,9.94,4.87,0
1189,44,Part-time,33833,787,0,0.47,1614,12,3228,Commercial,1874,8.36,3.63,1
1190,34,Freelancer,22970,558,0,0.4,1821,36,3642,Residential,2326,3.98,2.95,1
1191,60,Self-employed,118315,830,0,0.25,3896,24,3896,Residential,2630,6.23,2.74,0
1192,61,Full-time,115494,322,0,0.22,4875,24,4875,Residential,3978,6.52,1.19,1
1193,41,Self-employed,142512,403,0,0.38,1466,24,2932,Residential,1603,5.13,4.36,1
1194,42,Freelancer,147424,540,0,0.27,3689,24,7378,Commercial,4493,4.15,4.05,1
1195,24,Freelancer,133855,552,0,0.19,1194,6,2388,Commercial,758,7.98,1.36,1
1196,23,Full-time,102681,441,0,0.27,3114,12,6228,Commercial,4717,4.94,2.41,1
1197,41,Self-employed,121489,750,0,0.45,770,36,770,Commercial,1647,7.37,4.54,1
1198,50,Self-employed,69177,606,0,0.13,1911,6,3822,Residential,1404,5.26,1.95,0
1199,46,Full-time,87342,799,0,0.25,3527,12,3527,Commercial,2639,6.54,3.44,0
1200,60,Self-employed,141339,307,0,0.48,3624,6,3624,Commercial,3678,5.36,2.95,1
1201,39,Full-time,91200,368,0,0.11,2253,24,4506,Residential,4647,5.88,4.27,1
1202,43,Part-time,81501,367,0,0.46,2321,6,4642,Commercial,4889,8.12,1.14,1
1203,45,Freelancer,48900,707,0,0.25,4835,6,4835,Residential,2847,9.19,4.26,0
1204,38,Part-time,34126,817,0,0.18,3785,24,7570,Residential,2091,6.56,1.54,0
1205,24,Unemployed,131198,418,0,0.11,860,24,860,Residential,2741,7.27,1.06,1
1206,34,Unemployed,90690,330,0,0.13,3935,36,7870,Commercial,4128,9.05,3.38,1
1207,37,Unemployed,107744,817,0,0.17,1233,36,2466,Residential,1354,4.0,2.03,0
1208,58,Full-time,99303,782,0,0.11,1351,12,2702,Residential,1250,4.14,3.84,0
1209,37,Self-employed,105579,506,0,0.23,1359,36,2718,Residential,4549,5.51,2.88,1
1210,39,Part-time,67994,686,0,0.12,1850,36,1850,Commercial,2867,5.16,3.42,0
1211,45,Part-time,87061,711,0,0.38,4584,12,9168,Commercial,738,9.9,3.76,0
1212,57,Part-time,119064,669,0,0.43,3383,6,6766,Residential,3195,6.95,4.71,1
1213,24,Part-time,36978,652,0,0.45,4047,6,8094,Commercial,1816,6.67,4.29,1
1214,18,Unemployed,76344,635,0,0.32,4692,6,4692,Commercial,2804,7.05,2.98,0
1215,49,Part-time,66648,588,1,0.48,826,24,1652,Commercial,607,9.13,2.75,1
1216,30,Self-employed,21055,439,0,0.1,2620,12,2620,Commercial,2104,4.7,3.62,1
1217,47,Unemployed,95582,599,0,0.15,1493,6,1493,Commercial,2408,6.58,3.93,1
1218,40,Part-time,121387,312,0,0.22,2266,36,4532,Residential,2730,4.9,1.69,1
1219,36,Full-time,101214,727,0,0.42,4928,36,4928,Commercial,4277,8.46,1.13,1
1220,49,Freelancer,64876,699,0,0.45,1680,36,3360,Commercial,866,8.44,2.82,1
1221,47,Freelancer,138363,408,0,0.35,2464,12,4928,Commercial,3409,9.7,1.4,1
1222,46,Freelancer,112160,784,0,0.25,3281,12,6562,Commercial,4094,6.13,2.09,0
1223,62,Unemployed,127954,655,0,0.37,3405,36,3405,Residential,3421,4.11,3.34,0
1224,46,Part-time,58725,448,1,0.17,598,24,598,Residential,4768,9.27,1.61,1
1225,47,Unemployed,25255,606,0,0.28,3279,24,3279,Commercial,2240,9.23,1.11,0
1226,33,Self-employed,94947,832,0,0.3,743,6,1486,Residential,3318,4.64,3.22,0
1227,57,Full-time,73380,359,0,0.14,4537,6,9074,Commercial,1853,4.93,2.86,1
1228,36,Full-time,134648,734,0,0.11,2000,6,2000,Commercial,951,5.19,2.23,0
1229,35,Freelancer,73333,320,0,0.4,3209,6,3209,Residential,4916,6.16,2.88,1
1230,18,Freelancer,62459,681,0,0.31,3553,6,7106,Residential,2946,8.8,3.73,0
1231,31,Freelancer,136518,544,0,0.23,4962,12,4962,Commercial,2735,4.01,1.44,1
1232,64,Part-time,56163,372,0,0.27,3726,12,7452,Commercial,4009,7.9,2.02,1
1233,19,Self-employed,53971,748,0,0.48,1547,24,3094,Residential,1384,5.47,4.18,1
1234,45,Self-employed,116771,375,0,0.25,4878,24,4878,Commercial,4019,4.37,3.68,1
1235,47,Self-employed,85149,689,0,0.14,1815,12,3630,Commercial,1242,5.37,2.07,0
1236,55,Self-employed,147150,641,0,0.29,1886,24,3772,Residential,2539,6.73,2.59,0
1237,21,Freelancer,104730,589,0,0.36,4420,36,4420,Residential,3062,9.45,1.48,1
1238,18,Full-time,39476,630,0,0.1,2237,24,2237,Residential,1760,7.4,2.01,0
1239,25,Freelancer,88580,558,0,0.23,921,36,921,Commercial,4776,7.25,4.36,1
1240,46,Self-employed,140759,725,0,0.26,4301,36,8602,Commercial,2834,3.76,2.76,0
1241,56,Freelancer,125576,305,1,0.29,1911,6,3822,Residential,885,3.56,3.56,1
1242,20,Self-employed,106593,305,0,0.22,3749,24,3749,Residential,1102,3.91,1.64,1
1243,49,Unemployed,89050,490,1,0.37,2952,36,5904,Commercial,942,3.67,1.73,1
1244,27,Full-time,95526,447,0,0.48,2583,24,2583,Commercial,3807,7.03,4.76,1
1245,27,Unemployed,124496,704,0,0.47,4953,24,9906,Commercial,3132,6.17,4.37,1
1246,36,Part-time,129071,557,0,0.37,4178,12,8356,Residential,4467,3.03,4.16,1
1247,63,Freelancer,134832,778,0,0.3,1850,12,3700,Residential,3801,5.46,2.32,0
1248,51,Part-time,27507,389,0,0.43,2867,6,5734,Commercial,2801,3.89,3.25,1
1249,50,Freelancer,90393,309,0,0.43,3840,24,7680,Commercial,4950,9.92,2.97,1
1250,40,Unemployed,32118,386,1,0.43,3072,12,3072,Commercial,4066,6.22,4.82,1
1251,45,Self-employed,70529,450,0,0.16,4620,36,4620,Commercial,2976,5.98,1.96,1
1252,49,Self-employed,88682,329,0,0.11,4344,36,8688,Residential,4510,7.51,4.79,1
1253,24,Freelancer,111937,427,0,0.49,1139,6,1139,Residential,2889,5.5,3.83,1
1254,46,Self-employed,74176,377,0,0.48,2074,36,2074,Residential,2330,8.01,2.65,1
1255,25,Unemployed,135481,720,0,0.33,3728,24,7456,Residential,4573,9.33,2.07,0
1256,18,Self-employed,111713,354,0,0.5,4769,36,9538,Residential,3914,6.49,4.03,1
1257,20,Unemployed,124060,779,0,0.41,685,6,1370,Commercial,2766,5.68,4.29,1
1258,41,Part-time,24414,604,0,0.31,1818,6,1818,Residential,1095,6.65,2.43,0
1259,40,Unemployed,103030,845,0,0.26,1027,36,1027,Residential,690,7.22,1.69,0
1260,25,Full-time,140360,404,0,0.34,3759,24,3759,Residential,3962,8.93,2.97,1
1261,64,Full-time,105973,471,0,0.31,3983,12,7966,Commercial,1143,5.76,2.87,1
1262,54,Full-time,82137,798,1,0.5,3519,24,7038,Commercial,4689,3.36,3.9,1
1263,20,Freelancer,23937,321,1,0.3,2733,24,5466,Residential,1618,7.42,4.89,1
1264,50,Freelancer,56731,586,0,0.43,2067,24,4134,Residential,4267,9.91,3.13,1
1265,45,Freelancer,106862,690,0,0.43,1074,36,2148,Residential,2167,8.98,3.93,1
1266,64,Unemployed,58665,448,0,0.13,2534,12,2534,Residential,1605,8.31,2.4,1
1267,25,Freelancer,94510,571,0,0.13,1824,24,1824,Commercial,4935,4.24,3.4,1
1268,51,Part-time,132681,598,0,0.36,4904,12,4904,Residential,3355,8.24,1.46,1
1269,52,Full-time,37500,471,1,0.2,1712,6,3424,Residential,2659,3.57,4.26,1
1270,49,Unemployed,134360,346,0,0.36,1934,12,3868,Residential,4898,6.46,2.38,1
1271,41,Full-time,21750,506,0,0.16,1037,36,1037,Residential,4646,5.6,1.32,1
1272,31,Freelancer,85018,752,0,0.26,2074,6,2074,Commercial,1305,9.34,4.96,0
1273,49,Unemployed,145456,694,1,0.14,692,6,1384,Residential,1200,4.12,4.61,1
1274,63,Self-employed,24027,600,1,0.21,1686,24,1686,Residential,4291,8.52,1.79,1
1275,60,Part-time,129832,475,0,0.14,4648,12,9296,Residential,2300,3.34,2.45,1
1276,33,Freelancer,25745,409,0,0.49,974,6,974,Residential,2407,7.91,4.75,1
1277,21,Freelancer,81731,501,0,0.26,4769,6,4769,Residential,1636,5.06,4.19,1
1278,54,Part-time,106984,467,0,0.46,2313,12,2313,Commercial,4631,9.83,4.63,1
1279,38,Part-time,127983,385,0,0.49,2937,12,2937,Commercial,1122,7.7,3.25,1
1280,31,Self-employed,48451,350,0,0.46,3879,6,7758,Residential,3396,5.16,1.97,1
1281,48,Freelancer,113743,411,0,0.28,1854,6,3708,Commercial,1915,4.65,1.91,1
1282,35,Freelancer,91474,762,0,0.41,3900,12,7800,Residential,2562,7.48,3.1,1
1283,24,Full-time,81536,741,0,0.16,4254,36,4254,Residential,3187,4.91,4.7,0
1284,27,Unemployed,32150,570,0,0.14,4029,12,8058,Residential,4762,4.31,3.53,1
1285,24,Unemployed,33406,643,0,0.45,658,36,658,Residential,2188,7.53,1.14,1
1286,50,Full-time,39781,482,0,0.11,2337,6,4674,Residential,4658,8.07,3.24,1
1287,40,Unemployed,77417,802,0,0.49,1525,24,1525,Residential,702,4.67,3.43,1
1288,38,Part-time,136047,309,0,0.37,1158,12,2316,Commercial,2038,6.75,3.33,1
1289,36,Unemployed,143971,793,1,0.27,1177,6,2354,Residential,1624,7.65,3.76,1
1290,36,Unemployed,123157,533,0,0.16,4910,6,4910,Commercial,1394,9.59,2.17,1
1291,53,Full-time,38325,597,0,0.39,4546,24,9092,Commercial,2055,8.62,1.58,1
1292,46,Self-employed,88684,543,0,0.33,4321,12,4321,Commercial,2950,5.95,4.0,1
1293,35,Unemployed,114415,808,0,0.38,2875,6,2875,Residential,1286,8.91,1.79,0
1294,19,Unemployed,134547,650,0,0.27,775,36,775,Residential,1475,6.09,1.46,0
1295,18,Self-employed,93469,566,0,0.13,2088,24,4176,Residential,4788,3.91,2.44,1
1296,64,Full-time,29436,500,0,0.23,745,36,1490,Residential,3446,5.39,4.33,1
1297,22,Self-employed,37669,538,1,0.23,1388,12,2776,Residential,2699,8.63,1.33,1
1298,37,Full-time,147385,633,0,0.1,2711,36,5422,Commercial,4377,9.69,1.78,0
1299,28,Part-time,92010,714,0,0.1,4525,24,9050,Commercial,4981,9.89,2.9,0
1300,59,Full-time,132983,783,0,0.23,500,6,500,Residential,3779,7.47,2.15,0
1301,19,Part-time,96764,736,0,0.39,3410,24,6820,Commercial,3536,6.35,3.89,0
1302,20,Part-time,119074,545,0,0.35,2684,6,5368,Commercial,4575,4.13,3.7,1
1303,40,Full-time,21843,307,0,0.2,4746,6,9492,Residential,4767,3.72,4.37,1
1304,29,Freelancer,85609,451,0,0.34,3751,36,3751,Residential,836,6.63,1.82,1
1305,37,Full-time,70812,691,0,0.36,3551,24,3551,Residential,4167,8.09,3.6,0
1306,22,Unemployed,36059,510,0,0.31,2010,24,2010,Commercial,3439,5.27,4.1,1
1307,54,Unemployed,106269,666,0,0.31,4271,6,4271,Commercial,1104,7.72,1.25,0
1308,55,Freelancer,141790,385,1,0.25,1628,24,3256,Commercial,3036,7.0,1.15,1
1309,47,Part-time,60768,354,0,0.15,1197,12,1197,Commercial,1165,9.59,3.24,1
1310,26,Freelancer,45395,745,0,0.25,1588,12,3176,Commercial,3417,4.47,3.35,0
1311,51,Unemployed,40202,603,0,0.24,2919,36,5838,Commercial,1732,7.14,2.57,0
1312,61,Freelancer,33273,431,0,0.34,3128,36,6256,Commercial,4287,5.9,1.14,1
1313,52,Full-time,68889,720,0,0.44,4289,24,4289,Residential,851,4.83,2.61,1
1314,39,Freelancer,118635,684,1,0.25,1185,36,2370,Commercial,2261,5.5,3.57,1
1315,61,Part-time,136109,497,1,0.38,3256,24,3256,Residential,3395,5.06,3.81,1
1316,41,Full-time,93048,346,0,0.42,2342,36,2342,Residential,4266,6.69,2.97,1
1317,34,Self-employed,113767,502,0,0.18,2232,12,2232,Commercial,3024,6.91,3.1,1
1318,27,Unemployed,108810,560,0,0.46,4866,6,4866,Commercial,1649,9.06,3.69,1
1319,47,Unemployed,123235,323,0,0.13,2472,6,2472,Residential,4850,8.47,2.8,1
1320,63,Freelancer,144571,639,0,0.46,1210,12,1210,Commercial,569,5.12,2.05,1
1321,40,Full-time,65510,711,0,0.17,824,6,824,Residential,1077,9.52,1.89,0
1322,49,Self-employed,107945,560,0,0.23,3467,24,6934,Commercial,4584,9.08,4.01,1
1323,34,Full-time,131730,585,0,0.34,4299,24,4299,Commercial,2950,7.38,2.95,1
1324,34,Unemployed,139096,812,0,0.46,3094,12,6188,Residential,628,3.13,3.5,1
1325,31,Full-time,90649,385,0,0.2,1592,12,1592,Residential,2006,4.46,2.88,1
1326,26,Self-employed,126723,729,0,0.41,3455,12,6910,Residential,4588,8.53,4.28,1
1327,57,Freelancer,22881,330,0,0.38,711,12,1422,Residential,2148,6.18,2.99,1
1328,19,Part-time,65913,739,0,0.16,2081,6,4162,Commercial,3667,3.88,4.95,0
1329,62,Full-time,131860,648,0,0.29,4331,6,8662,Residential,3048,5.86,1.97,0
1330,42,Part-time,104785,711,0,0.29,1943,6,1943,Residential,1979,4.48,1.55,0
1331,56,Unemployed,85037,827,0,0.22,4643,24,9286,Residential,2302,9.25,2.49,0
1332,26,Freelancer,82457,609,0,0.41,4826,36,4826,Commercial,507,9.22,4.67,1
1333,39,Freelancer,55343,695,0,0.47,1078,24,1078,Commercial,719,5.71,4.41,1
1334,60,Full-time,82389,637,0,0.39,3497,36,3497,Residential,1224,3.96,1.99,0
1335,63,Freelancer,98250,736,0,0.49,2254,12,4508,Commercial,4697,5.51,3.4,1
1336,21,Full-time,124489,664,0,0.12,3479,12,3479,Residential,2549,3.9,3.36,0
1337,43,Full-time,28656,412,0,0.11,4105,6,8210,Commercial,4285,5.13,2.17,1
1338,46,Part-time,25741,475,0,0.46,921,6,921,Residential,4412,8.4,1.94,1
1339,62,Freelancer,36661,448,0,0.46,1110,36,2220,Residential,3242,5.04,2.56,1
1340,51,Full-time,117091,477,0,0.14,945,36,945,Commercial,1270,6.81,4.15,1
1341,40,Part-time,48690,681,0,0.24,1460,6,2920,Residential,1239,3.83,1.77,0
1342,54,Self-employed,52833,522,0,0.43,630,12,1260,Residential,4795,5.43,2.78,1
1343,28,Part-time,122566,558,0,0.15,3147,6,3147,Residential,4621,3.28,2.93,1
1344,23,Part-time,91240,488,0,0.21,4579,12,4579,Commercial,2517,6.84,4.76,1
1345,35,Full-time,133659,605,1,0.37,2934,12,5868,Commercial,4697,5.43,2.21,1
1346,38,Unemployed,126898,677,0,0.49,4229,24,8458,Residential,696,9.1,1.08,1
1347,59,Unemployed,97711,642,0,0.42,4931,24,9862,Residential,1009,5.75,3.77,1
1348,53,Unemployed,77141,455,0,0.41,1524,36,3048,Residential,2495,6.9,4.02,1
1349,58,Part-time,98232,354,0,0.24,2152,12,4304,Commercial,1514,9.84,3.81,1
1350,55,Full-time,59023,741,0,0.36,1037,6,2074,Residential,3601,7.5,3.8,0
1351,51,Freelancer,60209,499,1,0.15,3583,12,3583,Residential,1422,6.5,2.93,1
1352,34,Part-time,113590,702,0,0.5,1007,36,1007,Residential,2846,3.69,1.07,1
1353,54,Part-time,146324,476,0,0.29,4424,12,8848,Commercial,3704,8.75,3.92,1
1354,42,Full-time,106612,748,0,0.36,1180,12,1180,Residential,2291,7.5,4.75,0
1355,55,Self-employed,100522,840,0,0.45,3112,36,6224,Commercial,2055,3.76,1.63,1
1356,29,Part-time,131654,600,0,0.1,1259,12,1259,Residential,520,4.72,1.27,0
1357,40,Self-employed,34440,606,0,0.49,4723,24,9446,Residential,2422,6.76,2.06,1
1358,59,Self-employed,139107,566,0,0.24,3647,36,7294,Residential,1564,3.32,4.4,1
1359,39,Unemployed,27960,513,0,0.24,2693,24,2693,Commercial,2483,8.03,1.42,1
1360,38,Full-time,42462,782,0,0.16,3046,36,3046,Residential,2399,4.59,3.86,0
1361,44,Self-employed,145919,561,0,0.44,1722,12,1722,Residential,4043,6.43,1.25,1
1362,48,Full-time,37821,366,0,0.45,4074,24,8148,Residential,1466,4.69,1.13,1
1363,23,Unemployed,77772,432,0,0.11,3523,24,3523,Commercial,3006,6.42,4.57,1
1364,44,Full-time,47258,839,1,0.12,3780,6,7560,Residential,1013,4.33,4.08,1
1365,57,Part-time,112889,811,0,0.47,1571,24,1571,Residential,4074,7.16,3.39,1
1366,51,Self-employed,108952,510,0,0.15,1040,24,1040,Residential,3615,9.37,1.69,1
1367,29,Full-time,82524,552,1,0.35,1010,12,1010,Commercial,540,8.65,2.12,1
1368,62,Freelancer,42115,337,0,0.35,4950,24,9900,Commercial,762,4.69,1.19,1
1369,24,Full-time,138066,342,0,0.45,844,24,1688,Commercial,1532,6.49,3.58,1
1370,27,Self-employed,66433,704,0,0.33,4742,24,4742,Commercial,3624,5.96,3.74,0
1371,62,Unemployed,110504,345,0,0.27,3869,12,7738,Commercial,2319,9.76,2.31,1
1372,34,Unemployed,108267,753,1,0.49,4322,36,8644,Residential,627,8.59,2.35,1
1373,43,Self-employed,108321,604,0,0.19,2879,12,2879,Commercial,3078,3.75,3.52,0
1374,38,Part-time,124933,532,0,0.21,2980,24,2980,Commercial,3513,4.18,4.78,1
1375,45,Part-time,99364,544,0,0.13,898,36,898,Commercial,3711,7.91,2.58,1
1376,63,Unemployed,90077,594,0,0.49,3906,12,3906,Commercial,1393,4.12,2.97,1
1377,19,Unemployed,60644,682,1,0.38,3780,12,7560,Commercial,3306,9.65,3.79,1
1378,60,Self-employed,82643,457,0,0.1,4266,36,4266,Commercial,2779,9.95,2.37,1
1379,18,Part-time,33311,704,0,0.38,1794,6,3588,Residential,4683,8.45,4.48,0
1380,53,Unemployed,143221,300,0,0.26,3751,24,3751,Residential,3313,3.19,4.38,1
1381,43,Part-time,143012,516,1,0.49,4009,6,4009,Commercial,2287,6.38,3.7,1
1382,46,Unemployed,149466,806,0,0.21,2535,24,2535,Commercial,2748,5.84,3.15,0
1383,38,Full-time,50531,329,0,0.38,4349,24,4349,Commercial,3533,8.6,4.93,1
1384,28,Freelancer,34588,819,0,0.35,2277,6,2277,Commercial,2908,5.01,3.81,0
1385,57,Full-time,69416,574,0,0.1,879,6,879,Residential,2679,5.7,3.57,1
1386,28,Unemployed,32380,791,0,0.45,4263,24,8526,Commercial,676,3.65,4.51,1
1387,53,Freelancer,62645,335,0,0.16,2161,36,4322,Residential,3623,5.4,3.22,1
1388,56,Freelancer,37818,610,0,0.37,3558,36,7116,Residential,521,9.82,1.97,0
1389,57,Unemployed,50857,343,0,0.41,1806,6,3612,Residential,1152,9.6,1.55,1
1390,52,Unemployed,41711,454,0,0.35,2965,6,5930,Residential,3890,8.25,2.88,1
1391,51,Part-time,25097,376,0,0.14,4951,12,9902,Commercial,1282,9.35,3.06,1
1392,64,Unemployed,136348,737,0,0.49,515,36,1030,Residential,667,4.48,4.31,1
1393,41,Self-employed,48393,731,1,0.19,4910,36,4910,Commercial,1561,7.35,1.56,1
1394,39,Unemployed,42076,841,0,0.35,3080,24,6160,Commercial,1372,6.5,3.72,0
1395,22,Self-employed,104274,338,0,0.42,3092,12,3092,Residential,2281,5.96,2.22,1
1396,50,Unemployed,77609,538,0,0.48,568,24,1136,Residential,1896,5.27,4.76,1
1397,53,Part-time,49317,312,0,0.34,910,12,1820,Residential,1131,9.06,2.88,1
1398,64,Self-employed,124765,421,1,0.2,3623,36,3623,Commercial,2101,6.39,3.49,1
1399,37,Full-time,78480,443,0,0.43,3359,24,3359,Residential,3381,8.07,3.6,1
1400,36,Self-employed,27044,754,0,0.17,1418,12,1418,Commercial,1950,7.94,1.36,0
1401,52,Part-time,91033,667,0,0.11,1990,24,1990,Commercial,2363,3.95,4.41,0
1402,60,Self-employed,139237,546,0,0.46,4305,12,4305,Commercial,1221,3.34,1.66,1
1403,34,Unemployed,75486,344,0,0.33,3843,6,7686,Commercial,3836,8.88,2.59,1
1404,62,Unemployed,75162,674,1,0.13,2986,24,2986,Residential,742,6.43,3.69,1
1405,60,Part-time,99287,590,0,0.33,3077,6,3077,Residential,3148,8.67,1.22,1
1406,51,Freelancer,49882,506,0,0.16,772,12,772,Residential,4872,5.08,3.32,1
1407,26,Unemployed,74078,818,0,0.11,1319,24,2638,Residential,902,9.03,2.64,0
1408,43,Full-time,78734,541,0,0.15,3115,12,3115,Residential,1953,8.82,1.26,1
1409,19,Part-time,127608,413,0,0.41,3044,12,3044,Residential,1496,5.67,3.91,1
1410,26,Self-employed,128730,601,0,0.4,4484,6,4484,Commercial,4671,5.88,3.01,0
1411,26,Self-employed,63826,575,0,0.34,3481,24,6962,Residential,3650,5.46,2.21,1
1412,57,Full-time,107985,395,0,0.18,2390,36,2390,Commercial,4913,3.24,1.34,1
1413,34,Unemployed,64028,593,0,0.4,3539,12,7078,Commercial,4001,7.81,3.19,1
1414,18,Part-time,71331,659,0,0.26,3182,6,6364,Commercial,1686,4.91,2.22,0
1415,42,Full-time,139655,587,0,0.3,1102,36,1102,Commercial,1881,9.19,4.79,1
1416,60,Unemployed,118938,453,0,0.46,4437,6,8874,Residential,4924,9.28,3.37,1
1417,57,Part-time,138319,722,0,0.28,1932,6,3864,Residential,2354,8.06,2.14,0
1418,59,Self-employed,52543,349,0,0.35,4962,6,9924,Commercial,2404,4.27,3.11,1
1419,42,Part-time,144279,506,0,0.48,755,12,1510,Commercial,4166,3.63,3.16,1
1420,56,Freelancer,49362,512,0,0.28,2987,36,5974,Residential,2448,8.72,3.91,1
1421,52,Part-time,47315,365,0,0.32,1858,12,3716,Commercial,4533,9.25,4.61,1
1422,20,Freelancer,47746,531,0,0.33,4201,12,4201,Residential,4027,5.46,4.85,1
1423,54,Part-time,30057,619,0,0.2,2982,24,5964,Commercial,2252,5.47,3.87,0
1424,61,Freelancer,131649,436,0,0.39,1189,36,2378,Commercial,2237,5.73,3.18,1
1425,61,Self-employed,62915,364,0,0.39,4032,24,4032,Residential,2313,8.79,1.9,1
1426,47,Unemployed,41061,813,0,0.19,807,6,1614,Residential,2454,7.95,2.61,0
1427,55,Freelancer,71370,431,0,0.11,2196,36,2196,Residential,4509,3.85,2.96,1
1428,51,Freelancer,54157,633,0,0.5,3666,36,3666,Residential,1037,7.44,1.51,1
1429,29,Self-employed,131375,331,0,0.33,908,12,1816,Residential,2890,3.07,2.03,1
1430,36,Freelancer,31322,797,0,0.17,4451,6,8902,Residential,2289,7.97,4.94,0
1431,54,Full-time,89812,542,1,0.21,1325,12,2650,Residential,1690,8.35,4.03,1
1432,61,Self-employed,97842,491,0,0.35,1691,24,1691,Commercial,4436,8.7,2.93,1
1433,34,Full-time,54017,441,0,0.16,2634,6,5268,Residential,1995,7.38,1.9,1
1434,27,Self-employed,76792,490,1,0.11,3594,12,3594,Commercial,2687,4.26,3.29,1
1435,64,Freelancer,47742,448,0,0.42,4693,12,9386,Residential,3870,8.56,1.93,1
1436,29,Full-time,117136,715,0,0.39,2274,12,4548,Residential,1759,9.3,1.77,0
1437,33,Freelancer,84808,819,1,0.22,4916,6,9832,Commercial,4575,7.44,1.38,1
1438,41,Self-employed,140400,315,0,0.12,1033,24,1033,Commercial,3530,4.93,2.38,1
1439,36,Freelancer,149198,405,0,0.29,3367,36,3367,Commercial,596,4.26,3.17,1
1440,25,Full-time,37629,582,0,0.21,1707,12,3414,Commercial,1819,4.62,1.64,1
1441,48,Full-time,148614,403,0,0.26,916,6,916,Residential,1214,3.12,1.8,1
1442,38,Freelancer,28245,660,0,0.21,3276,36,6552,Residential,2994,3.07,2.56,0
1443,34,Part-time,116950,334,0,0.17,1737,12,1737,Residential,3246,5.08,2.96,1
1444,40,Self-employed,63870,412,0,0.25,2443,6,2443,Residential,4543,9.46,4.05,1
